
timestamp,run_name,checkpoint_name,checkpoint_step,method,budget_type,budget,overall_accuracy,top_1_shape_accuracy,top_1_accuracy,top_1_pixel_correctness,top_2_shape_accuracy,top_2_accuracy,top_2_pixel_correctness,subspace_enabled,subspace_dim,ga_step_length,trust_region_radius
2025-08-25 21:21:16,e2zys3l4,grateful-haze-204--checkpoint:v6,6,gradient_ascent,budget,40,0.7,0.7,0.0,0.2548,0.7,0.0,0.2553,False,,,
2025-08-25 21:24:48,e2zys3l4,grateful-haze-204--checkpoint:v6,6,gradient_ascent,budget,50,0.75,0.75,0.0,0.3276,0.75,0.0,0.3283,False,,,
2025-08-25 21:28:22,e2zys3l4,grateful-haze-204--checkpoint:v6,6,gradient_ascent,budget,60,0.75,0.75,0.0,0.3218,0.75,0.0,0.3274,False,,,
2025-08-25 21:31:56,e2zys3l4,grateful-haze-204--checkpoint:v6,6,gradient_ascent,budget,70,0.75,0.75,0.0,0.2652,0.75,0.0,0.2668,False,,,
2025-08-25 21:35:34,e2zys3l4,grateful-haze-204--checkpoint:v6,6,gradient_ascent,budget,80,0.75,0.75,0.0,0.2667,0.75,0.0,0.267,False,,,
2025-08-25 21:39:12,e2zys3l4,grateful-haze-204--checkpoint:v6,6,gradient_ascent,budget,90,0.75,0.75,0.0,0.2667,0.75,0.0,0.2667,False,,,
2025-08-25 21:42:52,e2zys3l4,grateful-haze-204--checkpoint:v6,6,gradient_ascent,budget,100,0.75,0.75,0.0,0.2664,0.75,0.0,0.2669,False,,,
2025-08-25 21:45:45,e2zys3l4,grateful-haze-204--checkpoint:v7,7,evolutionary_search,budget,0,0.6,0.6,0.0,0.1999,0.6,0.0,0.2017,True,32,0.5,
2025-08-25 21:49:08,e2zys3l4,grateful-haze-204--checkpoint:v7,7,evolutionary_search,budget,10,0.6,0.6,0.0,0.1986,0.6,0.0,0.2006,True,32,0.5,
2025-08-25 21:52:40,e2zys3l4,grateful-haze-204--checkpoint:v7,7,evolutionary_search,budget,20,0.6,0.6,0.0,0.1983,0.6,0.0,0.2006,True,32,0.5,
2025-08-25 21:56:24,e2zys3l4,grateful-haze-204--checkpoint:v7,7,evolutionary_search,budget,30,0.6,0.6,0.0,0.1948,0.6,0.0,0.1951,True,32,0.5,
2025-08-25 22:00:23,e2zys3l4,grateful-haze-204--checkpoint:v7,7,evolutionary_search,budget,40,0.6,0.6,0.0,0.1957,0.6,0.0,0.1962,True,32,0.5,
2025-08-25 22:04:35,e2zys3l4,grateful-haze-204--checkpoint:v7,7,evolutionary_search,budget,50,0.6,0.6,0.0,0.1951,0.6,0.0,0.1963,True,32,0.5,
2025-08-25 22:08:42,e2zys3l4,grateful-haze-204--checkpoint:v7,7,evolutionary_search,budget,60,0.6,0.6,0.0,0.1961,0.6,0.0,0.1974,True,32,0.5,
2025-08-25 22:13:03,e2zys3l4,grateful-haze-204--checkpoint:v7,7,evolutionary_search,budget,70,0.6,0.6,0.0,0.1969,0.6,0.0,0.1987,True,32,0.5,
2025-08-25 22:17:23,e2zys3l4,grateful-haze-204--checkpoint:v7,7,evolutionary_search,budget,80,0.6,0.6,0.0,0.1903,0.6,0.0,0.1905,True,32,0.5,
2025-08-25 22:21:58,e2zys3l4,grateful-haze-204--checkpoint:v7,7,evolutionary_search,budget,90,0.6,0.6,0.0,0.1912,0.6,0.0,0.1917,True,32,0.5,
2025-08-25 22:26:36,e2zys3l4,grateful-haze-204--checkpoint:v7,7,evolutionary_search,budget,100,0.6,0.6,0.0,0.1903,0.6,0.0,0.193,True,32,0.5,
2025-08-25 22:29:00,e2zys3l4,grateful-haze-204--checkpoint:v7,7,gradient_ascent,budget,0,0.55,0.55,0.0,0.1853,0.55,0.0,0.1853,False,,,
2025-08-25 22:32:26,e2zys3l4,grateful-haze-204--checkpoint:v7,7,gradient_ascent,budget,10,0.6,0.6,0.0,0.1875,0.6,0.0,0.1978,False,,,
2025-08-25 22:35:53,e2zys3l4,grateful-haze-204--checkpoint:v7,7,gradient_ascent,budget,20,0.65,0.65,0.0,0.2291,0.65,0.0,0.2388,False,,,
2025-08-25 22:39:21,e2zys3l4,grateful-haze-204--checkpoint:v7,7,gradient_ascent,budget,30,0.65,0.65,0.0,0.2306,0.65,0.0,0.2404,False,,,
2025-08-25 22:42:50,e2zys3l4,grateful-haze-204--checkpoint:v7,7,gradient_ascent,budget,40,0.65,0.65,0.0,0.2481,0.65,0.0,0.2599,False,,,
2025-08-25 22:46:23,e2zys3l4,grateful-haze-204--checkpoint:v7,7,gradient_ascent,budget,50,0.7,0.7,0.0,0.2581,0.7,0.0,0.267,False,,,
2025-08-25 22:49:56,e2zys3l4,grateful-haze-204--checkpoint:v7,7,gradient_ascent,budget,60,0.7,0.7,0.0,0.2603,0.7,0.0,0.2699,False,,,
2025-08-25 22:53:29,e2zys3l4,grateful-haze-204--checkpoint:v7,7,gradient_ascent,budget,70,0.7,0.7,0.0,0.2594,0.7,0.0,0.2684,False,,,
2025-08-25 22:57:04,e2zys3l4,grateful-haze-204--checkpoint:v7,7,gradient_ascent,budget,80,0.7,0.7,0.0,0.2593,0.7,0.0,0.2684,False,,,
2025-08-25 23:00:41,e2zys3l4,grateful-haze-204--checkpoint:v7,7,gradient_ascent,budget,90,0.7,0.7,0.0,0.2593,0.7,0.0,0.2682,False,,,
2025-08-25 23:04:17,e2zys3l4,grateful-haze-204--checkpoint:v7,7,gradient_ascent,budget,100,0.7,0.7,0.0,0.2615,0.7,0.0,0.2704,False,,,
2025-08-25 23:07:09,e2zys3l4,grateful-haze-204--checkpoint:v8,8,evolutionary_search,budget,0,0.6,0.6,0.0,0.171,0.6,0.0,0.172,True,32,0.5,
2025-08-25 23:10:33,e2zys3l4,grateful-haze-204--checkpoint:v8,8,evolutionary_search,budget,10,0.6,0.6,0.0,0.1952,0.6,0.0,0.1952,True,32,0.5,
2025-08-25 23:14:07,e2zys3l4,grateful-haze-204--checkpoint:v8,8,evolutionary_search,budget,20,0.6,0.6,0.0,0.1743,0.6,0.0,0.1762,True,32,0.5,
2025-08-25 23:17:52,e2zys3l4,grateful-haze-204--checkpoint:v8,8,evolutionary_search,budget,30,0.6,0.6,0.0,0.1973,0.6,0.0,0.1978,True,32,0.5,
2025-08-25 23:21:47,e2zys3l4,grateful-haze-204--checkpoint:v8,8,evolutionary_search,budget,40,0.6,0.6,0.0,0.1989,0.6,0.0,0.1993,True,32,0.5,
2025-08-25 23:25:57,e2zys3l4,grateful-haze-204--checkpoint:v8,8,evolutionary_search,budget,50,0.6,0.6,0.0,0.2078,0.6,0.0,0.2093,True,32,0.5,
2025-08-25 23:30:01,e2zys3l4,grateful-haze-204--checkpoint:v8,8,evolutionary_search,budget,60,0.6,0.6,0.0,0.2054,0.6,0.0,0.2061,True,32,0.5,
2025-08-25 23:34:19,e2zys3l4,grateful-haze-204--checkpoint:v8,8,evolutionary_search,budget,70,0.6,0.6,0.0,0.2061,0.6,0.0,0.2072,True,32,0.5,
2025-08-25 23:38:43,e2zys3l4,grateful-haze-204--checkpoint:v8,8,evolutionary_search,budget,80,0.6,0.6,0.0,0.1832,0.6,0.0,0.2062,True,32,0.5,
2025-08-25 23:43:19,e2zys3l4,grateful-haze-204--checkpoint:v8,8,evolutionary_search,budget,90,0.6,0.6,0.0,0.1836,0.6,0.0,0.1866,True,32,0.5,
2025-08-25 23:47:54,e2zys3l4,grateful-haze-204--checkpoint:v8,8,evolutionary_search,budget,100,0.6,0.6,0.0,0.2081,0.6,0.0,0.2088,True,32,0.5,
2025-08-25 23:50:19,e2zys3l4,grateful-haze-204--checkpoint:v8,8,gradient_ascent,budget,0,0.55,0.55,0.0,0.157,0.55,0.0,0.157,False,,,
2025-08-25 23:53:45,e2zys3l4,grateful-haze-204--checkpoint:v8,8,gradient_ascent,budget,10,0.6,0.6,0.0,0.1745,0.6,0.0,0.1998,False,,,
2025-08-25 23:57:12,e2zys3l4,grateful-haze-204--checkpoint:v8,8,gradient_ascent,budget,20,0.55,0.55,0.0,0.1709,0.6,0.0,0.1858,False,,,
2025-08-26 00:00:42,e2zys3l4,grateful-haze-204--checkpoint:v8,8,gradient_ascent,budget,30,0.6,0.6,0.0,0.1752,0.6,0.0,0.1767,False,,,
2025-08-26 00:04:13,e2zys3l4,grateful-haze-204--checkpoint:v8,8,gradient_ascent,budget,40,0.65,0.65,0.0,0.2212,0.65,0.0,0.2212,False,,,
2025-08-26 00:07:46,e2zys3l4,grateful-haze-204--checkpoint:v8,8,gradient_ascent,budget,50,0.65,0.65,0.0,0.1688,0.7,0.0,0.1937,False,,,
2025-08-26 00:11:18,e2zys3l4,grateful-haze-204--checkpoint:v8,8,gradient_ascent,budget,60,0.65,0.65,0.0,0.1673,0.7,0.0,0.1813,False,,,
2025-08-26 00:14:53,e2zys3l4,grateful-haze-204--checkpoint:v8,8,gradient_ascent,budget,70,0.65,0.65,0.0,0.1819,0.7,0.0,0.1961,False,,,
2025-08-26 00:18:29,e2zys3l4,grateful-haze-204--checkpoint:v8,8,gradient_ascent,budget,80,0.7,0.7,0.0,0.1794,0.75,0.0,0.1943,False,,,
2025-08-26 00:22:05,e2zys3l4,grateful-haze-204--checkpoint:v8,8,gradient_ascent,budget,90,0.7,0.7,0.0,0.2089,0.75,0.0,0.2227,False,,,
2025-08-26 00:25:40,e2zys3l4,grateful-haze-204--checkpoint:v8,8,gradient_ascent,budget,100,0.65,0.65,0.0,0.2068,0.75,0.0,0.2224,False,,,
2025-08-26 00:28:31,e2zys3l4,grateful-haze-204--checkpoint:v9,9,evolutionary_search,budget,0,0.55,0.55,0.0,0.1982,0.6,0.0,0.2128,True,32,0.5,
2025-08-26 00:31:54,e2zys3l4,grateful-haze-204--checkpoint:v9,9,evolutionary_search,budget,10,0.55,0.55,0.0,0.2015,0.55,0.0,0.2017,True,32,0.5,
2025-08-26 00:35:27,e2zys3l4,grateful-haze-204--checkpoint:v9,9,evolutionary_search,budget,20,0.65,0.65,0.0,0.2278,0.65,0.0,0.2285,True,32,0.5,
2025-08-26 00:39:10,e2zys3l4,grateful-haze-204--checkpoint:v9,9,evolutionary_search,budget,30,0.6,0.6,0.0,0.2127,0.6,0.0,0.2132,True,32,0.5,
2025-08-26 00:43:05,e2zys3l4,grateful-haze-204--checkpoint:v9,9,evolutionary_search,budget,40,0.65,0.65,0.0,0.2262,0.65,0.0,0.2263,True,32,0.5,
2025-08-26 00:47:13,e2zys3l4,grateful-haze-204--checkpoint:v9,9,evolutionary_search,budget,50,0.55,0.55,0.0,0.2074,0.55,0.0,0.2093,True,32,0.5,
2025-08-26 00:51:22,e2zys3l4,grateful-haze-204--checkpoint:v9,9,evolutionary_search,budget,60,0.6,0.6,0.0,0.2108,0.6,0.0,0.217,True,32,0.5,
2025-08-26 00:55:43,e2zys3l4,grateful-haze-204--checkpoint:v9,9,evolutionary_search,budget,70,0.6,0.6,0.0,0.2085,0.6,0.0,0.2108,True,32,0.5,
2025-08-26 01:00:05,e2zys3l4,grateful-haze-204--checkpoint:v9,9,evolutionary_search,budget,80,0.6,0.6,0.0,0.2087,0.6,0.0,0.209,True,32,0.5,
2025-08-26 01:04:40,e2zys3l4,grateful-haze-204--checkpoint:v9,9,evolutionary_search,budget,90,0.55,0.55,0.0,0.2058,0.6,0.0,0.2085,True,32,0.5,
2025-08-26 01:09:16,e2zys3l4,grateful-haze-204--checkpoint:v9,9,evolutionary_search,budget,100,0.6,0.6,0.0,0.1662,0.6,0.0,0.1679,True,32,0.5,
2025-08-26 01:11:41,e2zys3l4,grateful-haze-204--checkpoint:v9,9,gradient_ascent,budget,0,0.55,0.55,0.0,0.1788,0.55,0.0,0.1788,False,,,
2025-08-26 01:15:09,e2zys3l4,grateful-haze-204--checkpoint:v9,9,gradient_ascent,budget,10,0.6,0.6,0.0,0.1926,0.65,0.0,0.2382,False,,,
2025-08-26 01:18:35,e2zys3l4,grateful-haze-204--checkpoint:v9,9,gradient_ascent,budget,20,0.7,0.7,0.0,0.1944,0.7,0.0,0.1969,False,,,
2025-08-26 01:22:05,e2zys3l4,grateful-haze-204--checkpoint:v9,9,gradient_ascent,budget,30,0.7,0.7,0.0,0.189,0.7,0.0,0.1896,False,,,
2025-08-26 01:25:33,e2zys3l4,grateful-haze-204--checkpoint:v9,9,gradient_ascent,budget,40,0.65,0.65,0.0,0.1892,0.65,0.0,0.1896,False,,,
2025-08-26 01:29:03,e2zys3l4,grateful-haze-204--checkpoint:v9,9,gradient_ascent,budget,50,0.7,0.7,0.0,0.1926,0.75,0.0,0.1971,False,,,
2025-08-26 01:32:37,e2zys3l4,grateful-haze-204--checkpoint:v9,9,gradient_ascent,budget,60,0.7,0.7,0.0,0.1933,0.7,0.0,0.1945,False,,,
2025-08-26 01:36:10,e2zys3l4,grateful-haze-204--checkpoint:v9,9,gradient_ascent,budget,70,0.65,0.65,0.0,0.1924,0.7,0.0,0.1984,False,,,
2025-08-26 01:39:46,e2zys3l4,grateful-haze-204--checkpoint:v9,9,gradient_ascent,budget,80,0.7,0.7,0.0,0.2159,0.75,0.0,0.2188,False,,,
2025-08-26 01:43:26,e2zys3l4,grateful-haze-204--checkpoint:v9,9,gradient_ascent,budget,90,0.7,0.7,0.0,0.2129,0.8,0.0,0.22,False,,,
2025-08-26 01:47:04,e2zys3l4,grateful-haze-204--checkpoint:v9,9,gradient_ascent,budget,100,0.75,0.75,0.0,0.2155,0.8,0.0,0.2211,False,,,
